id,loan_amnt,loan_amnt_band,term_months,int_rate,installment,grade,sub_grade,purpose,emp_length_years,home_ownership,annual_inc,income_band,verification_status,dti,addr_state,pub_rec,delinq_2yrs,revol_util,open_acc,total_acc,pub_rec_bankruptcies,issue_d,earliest_cr_line,loan_status,is_default
1033765,8000,5-10k,36,14.27,274.48,C,C2,credit_card,0.0,RENT,50000.0,40-60k,Source Verified,19.34,CA,0,0,80.3,9,18,0,2011-11-01,1999-08-01,Fully Paid,0
1033330,8000,5-10k,36,12.69,268.36,B,B5,debt_consolidation,5.0,MORTGAGE,38000.0,<40k,Source Verified,10.55,FL,0,0,36.6,14,28,0,2011-11-01,2001-10-01,Fully Paid,0
1031499,21000,20k+,36,8.9,666.82,A,A5,small_business,5.0,RENT,125000.0,100k+,Source Verified,2.94,AZ,0,0,6.5,4,13,0,2011-12-01,2004-09-01,Fully Paid,0
1033569,22000,20k+,60,11.71,486.16,B,B3,debt_consolidation,10.0,MORTGAGE,70000.0,60-80k,Verified,18.45,TX,0,0,0.0,6,23,0,2011-12-01,1999-07-01,Charged Off,1
1025389,6000,5-10k,36,15.96,210.83,C,C5,house,2.0,RENT,28800.0,<40k,Source Verified,18.25,FL,0,0,57.4,9,37,0,2011-11-01,2006-11-01,Fully Paid,0
1033285,15000,10-15k,36,17.58,539.14,D,D4,debt_consolidation,1.0,RENT,130000.0,100k+,Verified,6.91,CA,0,0,71.9,8,17,0,2011-11-01,1999-10-01,Fully Paid,0
1033318,5200,5-10k,36,11.71,172.0,B,B3,debt_consolidation,4.0,RENT,54000.0,40-60k,Source Verified,5.58,FL,0,0,52.9,11,12,0,2011-11-01,2006-10-01,Fully Paid,0
1033192,17500,15-20k,36,7.9,547.58,A,A4,credit_card,10.0,MORTGAGE,40000.0,<40k,Source Verified,11.43,FL,0,0,62.9,4,15,0,2011-12-01,1981-06-01,Fully Paid,0
1033487,6400,5-10k,36,11.71,211.69,B,B3,debt_consolidation,2.0,RENT,50000.0,40-60k,Source Verified,15.84,CA,0,1,71.7,7,13,0,2011-11-01,2005-06-01,Fully Paid,0
1033480,3825,<5k,36,10.65,124.6,B,B2,debt_consolidation,3.0,MORTGAGE,22000.0,<40k,Not Verified,9.65,WA,0,0,89.4,4,12,0,2011-11-01,2003-01-01,Fully Paid,0
1033498,21000,20k+,36,7.9,657.1,A,A4,debt_consolidation,3.0,OWN,60000.0,40-60k,Source Verified,13.6,MA,0,0,42.7,6,34,0,2011-11-01,2000-10-01,Fully Paid,0
1033276,14000,10-15k,36,12.42,467.82,B,B4,credit_card,9.0,MORTGAGE,72000.0,60-80k,Verified,19.8,AK,0,0,74.6,12,26,0,2011-11-01,1994-06-01,Fully Paid,0
1033481,18950,15-20k,36,10.65,617.27,B,B2,other,10.0,RENT,50000.0,40-60k,Source Verified,18.94,WA,0,0,70.1,17,37,0,2011-11-01,1990-08-01,Fully Paid,0
1033307,3000,<5k,36,9.91,96.68,B,B1,home_improvement,6.0,OWN,40000.0,<40k,Source Verified,8.19,NC,0,0,4.3,3,10,0,2011-11-01,1998-08-01,Fully Paid,0
1016253,2400,<5k,36,12.69,80.51,B,B5,vacation,5.0,OWN,48000.0,40-60k,Not Verified,15.28,TX,0,0,56.7,19,36,0,2011-11-01,1999-06-01,Charged Off,1
1033301,6000,5-10k,36,12.69,201.27,B,B5,other,5.0,OWN,75000.0,60-80k,Source Verified,18.06,NY,0,0,66.6,9,27,0,2011-11-01,1986-10-01,Fully Paid,0
1033280,16000,15-20k,60,18.64,411.89,E,E1,debt_consolidation,5.0,MORTGAGE,115000.0,100k+,Verified,10.77,GA,1,0,76.1,12,20,1,2011-12-01,1998-01-01,Fully Paid,0
1033249,18000,15-20k,36,12.42,601.48,B,B4,credit_card,10.0,RENT,90000.0,80-100k,Not Verified,7.4,NY,0,0,69.9,8,23,0,2011-11-01,1993-06-01,Fully Paid,0
1033445,10000,5-10k,36,16.29,353.01,D,D1,credit_card,5.0,RENT,25000.0,<40k,Source Verified,14.11,WI,0,0,96.2,6,32,0,2011-11-01,2000-02-01,Fully Paid,0
1033264,2125,<5k,36,15.27,73.95,C,C4,debt_consolidation,6.0,RENT,35000.0,<40k,Source Verified,14.95,NM,0,0,95.0,5,10,0,2011-11-01,2000-03-01,Fully Paid,0
1033444,7500,5-10k,36,7.9,234.68,A,A4,debt_consolidation,5.0,RENT,34000.0,<40k,Not Verified,29.29,MO,0,0,60.0,13,26,0,2011-11-01,1997-02-01,Charged Off,1
1033259,10000,5-10k,36,6.62,307.04,A,A2,small_business,4.0,MORTGAGE,80000.0,60-80k,Source Verified,2.59,FL,0,1,7.4,8,24,0,2011-11-01,1999-08-01,Fully Paid,0
1026867,25000,20k+,36,13.49,848.27,C,C1,credit_card,2.0,RENT,250000.0,100k+,Source Verified,10.78,MA,0,0,94.6,10,26,0,2011-11-01,1990-08-01,Fully Paid,0
1031899,16000,15-20k,36,9.91,515.6,B,B1,credit_card,10.0,RENT,40000.0,<40k,Source Verified,14.46,NJ,0,0,70.0,7,14,0,2011-12-01,1995-05-01,Fully Paid,0
1025542,20000,15-20k,36,7.9,625.81,A,A4,small_business,7.0,MORTGAGE,60000.0,40-60k,Verified,21.42,TX,0,0,46.4,6,21,0,2011-12-01,1995-05-01,Fully Paid,0
1033410,3600,<5k,36,14.27,123.52,C,C2,debt_consolidation,10.0,RENT,106000.0,100k+,Source Verified,2.89,NY,0,0,68.1,12,27,0,2011-11-01,1999-06-01,Fully Paid,0
1030924,20000,15-20k,60,18.25,510.6,D,D5,debt_consolidation,5.0,RENT,99996.0,80-100k,Source Verified,0.07,NJ,0,0,6.1,2,11,0,2011-12-01,2000-10-01,Fully Paid,0
1033154,10000,5-10k,60,18.64,257.43,E,E1,debt_consolidation,4.0,RENT,81600.0,80-100k,Source Verified,12.19,CA,0,0,33.6,24,41,0,2011-11-01,1993-03-01,Fully Paid,0
1032954,8000,5-10k,36,11.71,264.61,B,B3,credit_card,1.0,RENT,25000.0,<40k,Not Verified,15.74,CT,0,0,78.7,8,12,0,2011-11-01,2004-12-01,Fully Paid,0
1032956,1000,<5k,36,14.65,34.5,C,C3,debt_consolidation,,RENT,11820.0,<40k,Verified,17.16,OH,0,0,66.7,3,11,0,2011-11-01,2000-10-01,Fully Paid,0
1032949,4000,<5k,36,8.9,127.02,A,A5,credit_card,1.0,MORTGAGE,15456.0,<40k,Source Verified,19.18,NC,0,0,85.4,5,11,0,2011-11-01,2002-12-01,Fully Paid,0
1031222,18800,15-20k,60,18.25,479.96,D,D5,credit_card,1.0,RENT,46000.0,40-60k,Not Verified,16.15,OR,0,0,97.9,6,18,0,2011-12-01,2003-10-01,Charged Off,1
1032935,14000,10-15k,36,12.42,467.82,B,B4,credit_card,4.0,RENT,84000.0,80-100k,Verified,14.57,CA,0,1,78.6,12,41,0,2011-11-01,1998-05-01,Fully Paid,0
1033115,16775,15-20k,36,14.27,575.54,C,C2,credit_card,4.0,MORTGAGE,140000.0,100k+,Source Verified,12.42,IL,0,1,53.0,18,36,0,2011-11-01,1990-05-01,Fully Paid,0
1032923,6325,5-10k,36,8.9,200.84,A,A5,credit_card,3.0,RENT,25000.0,<40k,Verified,22.94,CA,0,1,70.6,9,33,0,2011-11-01,1992-06-01,Fully Paid,0
1033099,5700,5-10k,60,18.64,146.74,E,E1,credit_card,,RENT,75000.0,60-80k,Source Verified,7.46,NY,0,0,65.5,10,20,0,2011-11-01,1993-09-01,Fully Paid,0
1033086,13225,10-15k,36,13.49,448.74,C,C1,debt_consolidation,5.0,RENT,35000.0,<40k,Verified,22.53,CA,0,0,62.8,16,25,0,2011-11-01,2004-03-01,Fully Paid,0
1032887,10000,5-10k,36,14.65,344.95,C,C3,debt_consolidation,2.0,RENT,31000.0,<40k,Verified,12.08,IL,0,0,62.7,15,21,0,2011-11-01,2003-11-01,Fully Paid,0
1032885,13500,10-15k,36,8.9,428.67,A,A5,debt_consolidation,5.0,RENT,100000.0,80-100k,Not Verified,3.16,AZ,1,0,49.5,6,10,1,2011-11-01,2001-09-01,Fully Paid,0
1033063,12000,10-15k,60,12.69,271.14,B,B5,debt_consolidation,3.0,OWN,60000.0,40-60k,Source Verified,17.62,HI,0,0,69.3,7,12,0,2011-12-01,1997-09-01,Fully Paid,0
1022403,15000,10-15k,60,7.9,303.43,A,A4,debt_consolidation,10.0,MORTGAGE,45000.0,40-60k,Verified,7.39,NH,0,0,19.2,8,16,0,2011-11-01,1977-09-01,Fully Paid,0
1033047,20200,20k+,60,21.28,549.67,F,F2,debt_consolidation,10.0,RENT,59670.0,40-60k,Verified,16.87,FL,0,0,78.2,13,21,0,2011-12-01,2000-04-01,Charged Off,1
1033033,20000,15-20k,36,14.27,686.18,C,C2,debt_consolidation,10.0,RENT,95000.0,80-100k,Source Verified,14.69,WI,0,0,78.8,12,25,0,2011-11-01,1986-12-01,Charged Off,1
1030816,12000,10-15k,36,13.49,407.17,C,C1,moving,1.0,RENT,112000.0,100k+,Not Verified,20.56,TX,0,0,71.8,9,22,0,2011-11-01,1999-01-01,Fully Paid,0
1030809,10600,10-15k,60,6.0,248.13,C,C2,credit_card,10.0,MORTGAGE,54000.0,40-60k,Not Verified,28.78,PA,0,0,56.4,16,45,0,2011-11-01,1994-08-01,Fully Paid,0
1032990,13475,10-15k,36,10.65,438.93,B,B2,debt_consolidation,6.0,RENT,35000.0,<40k,Not Verified,22.83,UT,0,0,62.0,9,18,0,2011-11-01,2004-11-01,Fully Paid,0
1032540,4000,<5k,36,9.91,128.9,B,B1,credit_card,10.0,RENT,48000.0,40-60k,Verified,21.02,UT,0,0,82.2,9,24,0,2011-11-01,1998-09-01,Fully Paid,0
1032577,7500,5-10k,36,16.29,264.76,D,D1,home_improvement,5.0,OWN,67000.0,60-80k,Not Verified,16.67,NC,0,0,80.3,6,15,0,2011-11-01,1999-11-01,Charged Off,1
1032771,21000,20k+,60,19.42,549.62,E,E3,small_business,1.0,MORTGAGE,42000.0,40-60k,Verified,11.26,FL,0,0,72.2,9,22,0,2011-12-01,1999-09-01,Charged Off,1
1032547,9600,5-10k,60,17.27,239.99,D,D3,credit_card,10.0,RENT,40000.0,<40k,Verified,12.9,NY,0,0,60.9,7,14,0,2011-11-01,1986-09-01,Fully Paid,0
1032963,10000,5-10k,36,7.51,311.11,A,A3,debt_consolidation,10.0,RENT,75000.0,60-80k,Source Verified,26.34,AL,0,0,64.1,14,27,0,2011-12-01,1976-12-01,Fully Paid,0
1032563,3725,<5k,36,12.69,124.96,B,B5,debt_consolidation,8.0,MORTGAGE,27302.4,<40k,Source Verified,18.72,VA,0,1,78.2,6,13,0,2011-11-01,2002-06-01,Fully Paid,0
1032337,19425,15-20k,60,20.89,524.32,F,F1,debt_consolidation,10.0,MORTGAGE,46500.0,40-60k,Verified,21.19,TX,0,0,70.2,14,29,0,2011-12-01,1982-04-01,Charged Off,1
1032474,25900,20k+,60,16.77,640.49,D,D2,credit_card,10.0,RENT,62000.0,60-80k,Verified,22.94,IL,0,0,74.9,16,41,0,2011-12-01,1999-03-01,Fully Paid,0
1032352,30000,20k+,60,21.67,822.95,F,F3,debt_consolidation,6.0,MORTGAGE,100000.0,80-100k,Source Verified,1.19,CA,1,0,89.1,3,4,1,2011-12-01,2000-11-01,Charged Off,1
1032357,13000,10-15k,60,19.42,340.24,E,E3,debt_consolidation,0.0,RENT,37500.0,<40k,Source Verified,9.82,MN,0,0,89.9,6,9,0,2011-12-01,2002-11-01,Fully Paid,0
1032334,15600,15-20k,60,14.65,368.27,C,C3,debt_consolidation,5.0,OWN,48575.0,40-60k,Source Verified,22.33,VA,0,0,56.8,15,22,0,2011-12-01,1983-02-01,Charged Off,1
1032302,20000,15-20k,36,12.69,670.9,B,B5,debt_consolidation,7.0,MORTGAGE,64049.0,60-80k,Verified,19.3,CA,0,0,69.4,8,10,0,2011-12-01,2004-10-01,Fully Paid,0
1032486,10000,5-10k,36,9.91,322.25,B,B1,debt_consolidation,10.0,RENT,107000.0,100k+,Verified,8.22,CA,0,0,49.7,6,22,0,2011-11-01,2000-12-01,Fully Paid,0
1032519,8000,5-10k,36,14.65,275.96,C,C3,debt_consolidation,10.0,RENT,72000.0,60-80k,Source Verified,22.28,NC,0,0,85.8,10,31,0,2011-11-01,1997-11-01,Charged Off,1
1032503,12000,10-15k,60,11.71,265.18,B,B3,debt_consolidation,5.0,RENT,25000.0,<40k,Verified,13.49,FL,0,0,50.8,6,15,0,2011-11-01,1996-04-01,Fully Paid,0
1032502,12000,10-15k,36,9.91,386.7,B,B1,debt_consolidation,5.0,MORTGAGE,97000.0,80-100k,Source Verified,6.05,MO,0,0,76.7,8,24,0,2011-11-01,2001-11-01,Fully Paid,0
1031068,4000,<5k,36,12.42,133.67,B,B4,credit_card,4.0,RENT,42000.0,40-60k,Source Verified,11.37,CA,0,0,37.6,12,15,0,2011-11-01,2006-09-01,Fully Paid,0
1032489,9750,5-10k,60,20.3,259.95,E,E5,debt_consolidation,0.0,RENT,60000.0,40-60k,Source Verified,15.94,OH,0,0,96.8,5,17,0,2011-12-01,1998-07-01,Fully Paid,0
1029064,24000,20k+,36,7.51,746.66,A,A3,debt_consolidation,4.0,MORTGAGE,86000.0,80-100k,Verified,3.46,GA,0,0,1.5,9,29,0,2011-11-01,2001-07-01,Fully Paid,0
1032477,35000,20k+,60,19.91,925.54,E,E4,debt_consolidation,0.0,MORTGAGE,132500.0,100k+,Verified,16.07,OK,0,0,67.9,15,22,0,2011-12-01,1999-05-01,Fully Paid,0
1032475,3125,<5k,60,16.77,77.28,D,D2,credit_card,10.0,MORTGAGE,135000.0,100k+,Source Verified,9.56,CA,0,0,93.1,11,31,0,2011-11-01,1993-12-01,Fully Paid,0
1032473,12000,10-15k,36,11.71,396.92,B,B3,wedding,10.0,MORTGAGE,140000.0,100k+,Verified,11.86,CA,0,0,75.5,14,34,0,2011-11-01,1990-07-01,Fully Paid,0
1032466,17500,15-20k,36,8.9,555.69,A,A5,debt_consolidation,9.0,OWN,84000.0,80-100k,Verified,7.01,AR,0,0,55.9,14,27,0,2011-11-01,1990-03-01,Fully Paid,0
1032453,6000,5-10k,36,11.71,198.46,B,B3,debt_consolidation,10.0,MORTGAGE,90000.0,80-100k,Source Verified,13.21,TX,0,1,59.2,6,13,0,2011-11-01,1998-01-01,Fully Paid,0
1032260,8000,5-10k,60,17.58,201.33,D,D4,debt_consolidation,,RENT,36000.0,<40k,Source Verified,21.2,VA,0,1,47.6,5,11,0,2011-11-01,2006-03-01,Charged Off,1
1032430,28000,20k+,60,18.64,720.81,E,E1,credit_card,0.0,RENT,129000.0,100k+,Verified,23.15,MA,0,0,78.3,12,38,0,2011-12-01,2000-09-01,Fully Paid,0
1000115,30000,20k+,36,7.9,938.71,A,A4,home_improvement,10.0,RENT,161000.0,100k+,Verified,0.34,MA,0,0,3.3,9,26,0,2011-11-01,1989-07-01,Fully Paid,0
1032418,1000,<5k,36,15.96,35.14,C,C5,vacation,,RENT,24000.0,<40k,Not Verified,8.9,AZ,1,0,94.5,3,15,1,2011-11-01,1984-05-01,Fully Paid,0
1032408,23800,20k+,36,12.42,795.29,B,B4,debt_consolidation,6.0,MORTGAGE,47600.0,40-60k,Verified,13.54,OH,0,0,49.6,10,17,0,2011-11-01,2002-07-01,Fully Paid,0
1032214,17000,15-20k,36,6.03,517.41,A,A1,debt_consolidation,3.0,MORTGAGE,50000.0,40-60k,Not Verified,15.58,AR,0,0,16.3,14,32,0,2011-11-01,1997-06-01,Fully Paid,0
1032392,18000,15-20k,60,15.27,430.78,C,C4,credit_card,8.0,RENT,50000.0,40-60k,Verified,22.08,FL,0,0,71.3,9,15,0,2011-12-01,1992-05-01,Charged Off,1
1032213,13500,10-15k,60,12.42,303.18,B,B4,house,0.0,MORTGAGE,57840.0,40-60k,Source Verified,9.05,CO,0,1,48.2,5,9,0,2011-12-01,1988-03-01,Fully Paid,0
1031828,24000,20k+,36,9.91,773.4,B,B1,credit_card,4.0,MORTGAGE,75000.0,60-80k,Verified,14.88,CA,0,0,61.1,8,24,0,2011-11-01,1988-07-01,Fully Paid,0
1032366,3600,<5k,36,7.51,112.0,A,A3,debt_consolidation,1.0,RENT,85000.0,80-100k,Not Verified,9.54,OH,0,0,38.4,12,21,0,2011-11-01,2003-03-01,Fully Paid,0
1032150,15000,10-15k,36,16.29,529.51,D,D1,other,10.0,MORTGAGE,50000.0,40-60k,Verified,20.88,OK,1,0,59.9,11,32,1,2011-11-01,1992-10-01,Fully Paid,0
1032171,1000,<5k,36,13.49,33.94,C,C1,other,7.0,MORTGAGE,53200.0,40-60k,Source Verified,23.89,CA,0,0,77.2,7,15,0,2011-11-01,1999-03-01,Fully Paid,0
896003,30000,20k+,60,23.52,854.71,G,G3,debt_consolidation,3.0,RENT,110000.0,100k+,Verified,8.54,DC,0,0,91.7,4,17,0,2011-12-01,2000-12-01,Charged Off,1
1019193,3600,<5k,36,13.49,122.15,C,C1,credit_card,3.0,RENT,36000.0,<40k,Not Verified,22.97,NY,0,0,58.4,6,9,0,2011-11-01,2004-06-01,Fully Paid,0
1032166,15500,15-20k,60,10.65,334.31,B,B2,debt_consolidation,9.0,MORTGAGE,56510.0,40-60k,Source Verified,8.92,FL,0,0,19.6,7,17,0,2011-12-01,2004-09-01,Fully Paid,0
1032131,14000,10-15k,36,17.58,503.19,D,D4,credit_card,1.0,RENT,40000.0,<40k,Verified,13.65,IL,0,0,61.0,8,12,0,2011-11-01,2000-07-01,Fully Paid,0
1032120,6400,5-10k,36,13.49,217.16,C,C1,credit_card,0.0,RENT,29000.0,<40k,Not Verified,8.48,WI,0,0,81.9,6,16,0,2011-11-01,2004-08-01,Fully Paid,0
1032098,3600,<5k,36,6.62,110.54,A,A2,debt_consolidation,5.0,MORTGAGE,45000.0,40-60k,Source Verified,10.11,KY,0,0,8.6,18,23,0,2011-11-01,2006-04-01,Fully Paid,0
1014798,14000,10-15k,36,6.62,429.86,A,A2,major_purchase,2.0,RENT,115000.0,100k+,Verified,1.19,NJ,0,0,9.0,4,6,0,2011-11-01,2005-04-01,Fully Paid,0
1032083,4025,<5k,36,9.91,129.71,B,B1,small_business,1.0,RENT,25000.0,<40k,Not Verified,16.99,CO,0,0,79.9,8,15,0,2011-11-01,2003-09-01,Fully Paid,0
1031920,2600,<5k,36,12.69,87.22,B,B5,debt_consolidation,1.0,RENT,9600.0,<40k,Source Verified,1.25,OH,0,1,2.3,17,22,0,2011-12-01,2008-04-01,Fully Paid,0
1032053,16500,15-20k,36,8.9,523.93,A,A5,debt_consolidation,10.0,OWN,32968.0,<40k,Source Verified,12.3,NJ,0,0,63.3,8,13,0,2011-11-01,1997-03-01,Fully Paid,0
1032073,15000,10-15k,60,13.49,345.08,C,C1,debt_consolidation,4.0,MORTGAGE,96000.0,80-100k,Source Verified,13.21,NJ,0,0,55.9,10,35,0,2011-12-01,1989-07-01,Fully Paid,0
1032057,8875,5-10k,36,8.9,281.81,A,A5,debt_consolidation,2.0,RENT,23000.0,<40k,Not Verified,18.16,NY,0,0,60.1,15,29,0,2011-11-01,2005-07-01,Charged Off,1
1031861,30000,20k+,60,18.64,772.29,E,E1,debt_consolidation,10.0,OWN,61000.0,60-80k,Verified,23.0,NJ,0,0,60.1,14,35,0,2011-12-01,1998-11-01,Charged Off,1
1032016,23000,20k+,60,20.3,613.21,E,E5,debt_consolidation,10.0,MORTGAGE,120000.0,100k+,Verified,8.35,IL,0,0,52.9,14,41,0,2011-12-01,1997-06-01,Fully Paid,0
1032020,3825,<5k,36,14.65,131.95,C,C3,debt_consolidation,,OWN,21000.0,<40k,Verified,24.91,FL,0,0,92.4,4,18,0,2011-11-01,1989-06-01,Fully Paid,0
1032007,11100,10-15k,36,16.77,394.48,D,D2,debt_consolidation,5.0,MORTGAGE,55000.0,40-60k,Not Verified,14.55,NJ,0,0,72.0,11,18,0,2011-11-01,2005-03-01,Fully Paid,0
1031719,12000,10-15k,36,9.91,386.7,B,B1,debt_consolidation,0.0,RENT,40000.0,<40k,Source Verified,13.59,MA,0,0,62.6,13,18,0,2011-11-01,2002-03-01,Fully Paid,0
1031991,8900,5-10k,60,18.64,229.12,E,E1,debt_consolidation,6.0,OWN,77000.0,60-80k,Verified,11.89,CA,0,0,80.4,19,22,0,2011-11-01,2006-06-01,Charged Off,1
1031998,3000,<5k,36,7.51,93.34,A,A3,other,2.0,RENT,15000.0,<40k,Not Verified,17.68,NY,0,0,0.0,10,13,0,2011-11-01,2005-03-01,Fully Paid,0
1030151,5600,5-10k,36,7.9,175.23,A,A4,renewable_energy,3.0,RENT,32000.0,<40k,Source Verified,2.93,NC,0,0,24.5,2,8,0,2011-11-01,2006-01-01,Fully Paid,0
1031808,12000,10-15k,60,17.27,299.98,D,D3,debt_consolidation,6.0,RENT,43000.0,40-60k,Verified,23.33,CA,0,0,64.3,6,12,0,2011-11-01,2005-01-01,Fully Paid,0
1031969,12000,10-15k,36,11.71,396.92,B,B3,credit_card,0.0,RENT,60000.0,40-60k,Not Verified,21.92,CA,0,0,84.6,8,11,0,2011-11-01,2006-03-01,Fully Paid,0
1031809,25000,20k+,60,15.96,607.43,C,C5,debt_consolidation,5.0,MORTGAGE,113000.0,100k+,Verified,13.36,AZ,0,0,94.2,6,31,0,2011-12-01,1997-12-01,Fully Paid,0
1031780,12000,10-15k,36,9.91,386.7,B,B1,debt_consolidation,10.0,MORTGAGE,87000.0,80-100k,Not Verified,8.97,FL,0,0,66.5,9,16,0,2011-11-01,1996-10-01,Charged Off,1
1031967,35000,20k+,60,21.67,960.11,F,F3,debt_consolidation,4.0,MORTGAGE,165000.0,100k+,Verified,15.31,CA,0,0,76.5,8,25,0,2011-12-01,1999-11-01,Fully Paid,0
1030280,10000,5-10k,36,12.69,335.45,B,B5,small_business,10.0,RENT,62000.0,60-80k,Source Verified,10.35,IL,1,0,65.5,10,22,1,2011-11-01,1979-02-01,Charged Off,1
1031706,21600,20k+,60,20.3,575.88,E,E5,debt_consolidation,10.0,OWN,72800.0,60-80k,Verified,13.37,MD,0,0,74.5,11,16,0,2011-11-01,2002-04-01,Fully Paid,0
985283,8000,5-10k,36,10.65,260.59,B,B2,credit_card,,RENT,60780.0,60-80k,Not Verified,14.27,AZ,0,0,20.5,15,48,0,2011-11-01,1986-09-01,Charged Off,1
1031678,6000,5-10k,36,9.91,193.35,B,B1,debt_consolidation,6.0,RENT,62000.0,60-80k,Not Verified,22.99,NC,0,0,67.3,12,28,0,2011-11-01,1998-06-01,Fully Paid,0
1013587,15000,10-15k,60,18.25,382.95,D,D5,debt_consolidation,2.0,RENT,281000.0,100k+,Source Verified,8.71,CA,0,0,95.3,12,53,0,2011-11-01,1995-06-01,Fully Paid,0
1031521,35000,20k+,60,20.3,933.14,E,E5,debt_consolidation,10.0,RENT,75000.0,60-80k,Verified,19.28,NJ,0,0,82.6,13,16,0,2011-11-01,1995-01-01,Charged Off,1
998706,14400,10-15k,60,20.3,383.92,E,E5,debt_consolidation,0.0,RENT,77500.0,60-80k,Source Verified,14.2,CT,0,0,95.0,9,17,0,2011-11-01,2002-06-01,Fully Paid,0
1031720,10500,10-15k,36,12.69,352.23,B,B5,debt_consolidation,10.0,RENT,75600.0,60-80k,Source Verified,10.76,CA,0,0,63.2,14,24,0,2011-11-01,1996-11-01,Fully Paid,0
1031691,9000,5-10k,36,11.71,297.69,B,B3,debt_consolidation,1.0,RENT,51000.0,40-60k,Not Verified,19.22,CA,0,0,63.3,9,16,0,2011-11-01,2006-09-01,Charged Off,1
1031519,10900,10-15k,36,12.42,364.23,B,B4,debt_consolidation,6.0,RENT,55000.0,40-60k,Verified,8.05,NJ,0,0,73.3,7,8,0,2011-11-01,2004-01-01,Fully Paid,0
1031501,17600,15-20k,36,12.42,588.11,B,B4,credit_card,1.0,OWN,140000.0,100k+,Source Verified,22.35,FL,0,0,52.3,17,45,0,2011-11-01,1997-05-01,Fully Paid,0
1022421,1800,<5k,36,13.49,61.08,C,C1,other,7.0,RENT,40000.0,<40k,Not Verified,10.56,CA,0,0,63.7,3,3,0,2011-11-01,2008-01-01,Charged Off,1
1031500,14000,10-15k,60,18.64,360.41,E,E1,small_business,0.0,MORTGAGE,63000.0,60-80k,Verified,23.35,AR,1,0,51.2,11,37,1,2011-11-01,2001-02-01,Charged Off,1
1031599,10000,5-10k,36,7.9,312.91,A,A4,credit_card,,OWN,102672.0,100k+,Verified,7.53,TX,0,1,9.2,6,16,0,2011-12-01,1978-08-01,Fully Paid,0
1031471,6000,5-10k,36,7.9,187.75,A,A4,debt_consolidation,7.0,RENT,46443.36,40-60k,Verified,27.78,NY,0,0,39.3,14,34,0,2011-11-01,1993-12-01,Fully Paid,0
1031490,6500,5-10k,36,6.03,197.84,A,A1,other,4.0,MORTGAGE,61650.0,60-80k,Source Verified,2.94,VA,0,0,16.8,5,16,0,2011-11-01,2000-05-01,Fully Paid,0
1031642,10000,5-10k,36,16.29,353.01,D,D1,credit_card,4.0,RENT,45500.0,40-60k,Source Verified,13.58,MN,0,0,89.6,7,13,0,2011-11-01,2006-07-01,Fully Paid,0
1030254,8000,5-10k,36,9.91,257.8,B,B1,debt_consolidation,4.0,MORTGAGE,35000.0,<40k,Not Verified,18.24,FL,0,0,63.2,9,15,0,2011-11-01,1998-08-01,Fully Paid,0
1031647,2800,<5k,36,16.29,98.85,D,D1,other,2.0,RENT,43200.0,40-60k,Source Verified,3.94,WA,0,0,67.7,4,5,0,2011-11-01,2005-05-01,Charged Off,1
1031612,35000,20k+,60,17.27,874.93,D,D3,debt_consolidation,4.0,RENT,97000.0,80-100k,Verified,22.75,WV,0,0,47.3,15,25,0,2011-11-01,1987-01-01,Fully Paid,0
1031645,12000,10-15k,60,11.71,265.18,B,B3,home_improvement,0.0,MORTGAGE,125000.0,100k+,Source Verified,8.59,TX,1,0,38.7,12,22,1,2011-11-01,1996-09-01,Fully Paid,0
1031425,11200,10-15k,36,6.62,343.89,A,A2,debt_consolidation,,RENT,52000.0,40-60k,Not Verified,11.38,NY,0,0,57.0,13,26,0,2011-11-01,1993-01-01,Fully Paid,0
1031462,8000,5-10k,36,13.49,271.45,C,C1,debt_consolidation,0.0,RENT,23000.0,<40k,Verified,7.62,GA,0,0,94.6,5,7,0,2011-11-01,2004-12-01,Charged Off,1
1031468,14825,10-15k,60,23.52,422.37,G,G3,debt_consolidation,1.0,RENT,45600.0,40-60k,Source Verified,23.68,FL,0,0,50.7,25,44,0,2011-11-01,2002-05-01,Charged Off,1
1031631,6100,5-10k,36,18.64,222.5,E,E1,debt_consolidation,7.0,OWN,70000.0,60-80k,Verified,12.67,CA,0,0,77.6,12,16,0,2011-11-01,2007-07-01,Charged Off,1
1031052,17000,15-20k,36,15.96,597.34,C,C5,debt_consolidation,10.0,RENT,60000.0,40-60k,Source Verified,15.24,CA,0,0,95.7,9,13,0,2011-11-01,1987-07-01,Fully Paid,0
1031139,16000,15-20k,60,15.96,388.75,C,C5,debt_consolidation,10.0,MORTGAGE,64000.0,60-80k,Source Verified,16.13,VA,0,0,59.8,9,16,0,2011-11-01,2002-07-01,Fully Paid,0
1031570,1500,<5k,36,6.03,45.66,A,A1,other,6.0,MORTGAGE,24000.0,<40k,Not Verified,22.05,MN,0,0,35.5,7,26,0,2011-11-01,1993-01-01,Fully Paid,0
1031446,6500,5-10k,36,7.51,202.23,A,A3,debt_consolidation,6.0,RENT,80000.0,60-80k,Not Verified,9.67,CA,0,0,36.2,9,25,0,2011-11-01,1999-02-01,Fully Paid,0
1031605,5500,5-10k,60,14.65,129.84,C,C3,small_business,9.0,MORTGAGE,107000.0,100k+,Source Verified,8.89,NC,0,0,89.3,5,12,0,2011-11-01,2001-01-01,Fully Paid,0
